form_id	submission_id	Consent_Form_fr	Q01_Think_Brain_Frequency_fr	Q02_DietInfl_fr	Q02_DietInfl_fr_dummy	Q02_EducationInl_fr	Q02_EducationInl_fr_dummy	Q02_GeneticsInfl_fr	Q02_GeneticsInfl_fr_dummy	Q02_IncomeInfl_fr	Q02_IncomeInfl_fr_dummy	Q02_LifeGoalsInfl_fr	Q02_LifeGoalsInfl_fr_dummy	Q02_PhyEnvironmentInfl_fr	Q02_PhyEnvironmentInfl_fr_dummy	Q02_PhyHealthInfl_fr	Q02_PhyHealthInfl_fr_dummy	Q02_ProfessionInfl_fr	Q02_ProfessionInfl_fr_dummy	Q02_SleepHabitsInfl_fr	Q02_SleepHabitsInfl_fr_dummy	Q02_SocEnvironmentInfl_fr	Q02_SocEnvironmentInfl_fr_dummy	Q02_SubstanceInflfr	Q02_SubstanceInflfr_dummy	Q03_Adolescence_fr	Q03_Adolescence_fr_dummy	Q03_Child_fr	Q03_Child_fr_dummy	Q03_MiddleAge_fr	Q03_MiddleAge_fr_dummy	Q03_OlderAge_fr	Q03_OlderAge_fr_dummy	Q03_Womb_fr	Q03_Womb_fr_dummy	Q03_YoungAdult_fr	Q03_YoungAdult_fr_dummy	Q04_Brain_Disease_fr	Q05_AlcoholGen_fr	Q05_AlcoholGen_fr_dummy	Q05_ExcerciseGen_fr	Q05_ExcerciseGen_fr_dummy	Q05_HealthyDietGen_fr	Q05_HealthyDietGen_fr_dummy	Q05_IntellectGen_fr	Q05_IntellectGen_fr_dummy	Q05_ProtectionGen_fr	Q05_ProtectionGen_fr_dummy	Q05_RelaxGen_fr	Q05_RelaxGen_fr_dummy	Q05_SleepGen_fr	Q05_SleepGen_fr_dummy	Q05_SmokeGen_fr	Q05_SmokeGen_fr_dummy	Q05_SocialiseGen_fr	Q05_SocialiseGen_fr_dummy	Q05_SupplementsGen_fr	Q05_SupplementsGen_fr_dummy	Q05_WorkLifeBalanceGen_fr	Q05_WorkLifeBalanceGen_fr_dummy	Q06_BrainHealthPurpose_Spec_fr	Q06_ExcercisePurp_fr	Q06_ExcercisePurp_fr_dummy	Q06_HealthyDietPurp_fr	Q06_HealthyDietPurp_fr_dummy	Q06_OtherPurp_fr	Q06_OtherPurp_fr_dummy	Q06_ProtectionPurp_fr	Q06_ProtectionPurp_fr_dummy	Q06_RelaxPurp_fr	Q06_RelaxPurp_fr_dummy	Q06_SleepPurp_fr	Q06_SleepPurp_fr_dummy	Q06_SocialisePurp_fr	Q06_SocialisePurp_fr_dummy	Q06_SupplementsPurp_fr	Q06_SupplementsPurp_fr_dummy	Q06_WorkLifeBalancePurp_fr	Q06_WorkLifeBalancePurp_fr_dummy	Q07_Test_Criteria_fr	Q07_Test_Criteria_Spec_fr	Q08_Take_Test_fr	Q09a_Test_Reason_fr	Q09a_Test_Reason_Spec_fr	Q09b_Test_Nonpreventable_fr	Q09c_No_Test_fr	Q09c_OtherReason_Spec_fr	Q10_FamilyFriends_fr	Q10_FamilyFriends_fr_dummy	Q10_Library_fr	Q10_Library_fr_dummy	Q10_LifestyleChange_fr	Q10_LifestyleChange_fr_dummy	Q10_Plan_fr	Q10_Plan_fr_dummy	Q10_ProfessHelp_fr	Q10_ProfessHelp_fr_dummy	Q10_TestReactionSpec_fr	Q11_BrainStimuli_fr	Q11_BrainStimuli_fr_dummy	Q11_EatHealthy_fr	Q11_EatHealthy_fr_dummy	Q11_ExcerciseMore_fr	Q11_ExcerciseMore_fr_dummy	Q11_ImprSleepingHabits_fr	Q11_ImprSleepingHabits_fr_dummy	Q11_MoreCulture_fr	Q11_MoreCulture_fr_dummy	Q11_MoreRelax_fr	Q11_MoreRelax_fr_dummy	Q11_MoreSocial_fr	Q11_MoreSocial_fr_dummy	Q11_NoAlcohol_fr	Q11_NoAlcohol_fr_dummy	Q11_NoSmoking_fr	Q11_NoSmoking_fr_dummy	Q11_OtherChanges_fr	Q11_OtherChanges_fr_dummy	Q11_OtherChanges_Spec_fr	Q12_MotivateChange_Category	Q12_OtherChangeMotivation_Spec_fr	Q13_NoChange_Motivation_fr	Q13_SpecifyNoMotivation_Spec_fr	Q14_ChangeAssistance_fr	Q14_OtherAssistance_Spec_fr	Q15_FreetestAuth_fr	Q15_FreetestAuth_fr_dummy	Q15_InformAuth_fr	Q15_InformAuth_fr_dummy	Q15_InsAuth_fr	Q15_InsAuth_fr_dummy	Q15_RelaxAuth_fr	Q15_RelaxAuth_fr_dummy	Q15_SubsAuth_fr	Q15_SubsAuth_fr_dummy	Q15_TaxAuth_fr	Q15_TaxAuth_fr_dummy	Q16_BrainHealthSpec_fr	Q16_BrainHealthSpec_fr_dummy	Q16_GP_fr	Q16_GP_fr_dummy	Q16_HealthAuthWebsites_fr	Q16_HealthAuthWebsites_fr_dummy	Q16_Newspaper_fr	Q16_Newspaper_fr_dummy	Q16_OnlineForum_fr	Q16_OnlineForum_fr_dummy	Q16_PublicResearch_fr	Q16_PublicResearch_fr_dummy	Q16_ScientificJournals_fr	Q16_ScientificJournals_fr_dummy	Q16_SocialMedia_fr	Q16_SocialMedia_fr_dummy	Q16_TVRadio_fr	Q16_TVRadio_fr_dummy	Q17_BrainResearch_Part_fr	Q18_Age_fr	Q18_Age_fr_dummy	Q19_Residence_fr	Q19_Residence_fr_dummy	Q20_Sex_fr	Q20_Sex_fr_dummy	Q21_Education_Coded_fr	Q21_Education_Coded_fr_dummy	Q22_Relationship_Status_fr	Q22_Relationship_Status_fr_dummy	Q23_Vocation_categories_fr	Q24_Exp_HealthCare_fr	Q25_Cognitive_Health_fr	Q26_Emotional_Health_fr	Q27_Illness_fr	Q28_BrainDisease_Care_fr
118017	5318053	Consent_Yes	Frequently	VeryStrong	1	VeryStrong	1	Weak	4	Strong	2	VeryStrong	1	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Rarely	3	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	mots croisés	Rarely	3	Frequently	1	NA	NA	Rarely	3	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Cheap;OnlineCriteria;Quick	NA	Definitely	Prepare;Respond	NA	DefYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	Unlikely	4	Likely	2	Unlikely	4	AlreadyDo	3	Unlikely	4	AlreadyDo	3	Likely	2	Likely	2	Likely	2	NA	NA	voyager	Affordable;Diagnose;ImpactKnown	NA	Alone;GiveupHobby;StartNoFun	NA	GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	Neutral	2	No	61-70	4	Belgium	19	Male	2	VocationSchool	4	DomesticPartner	3	Employed	No	Average	Average	Yes	No
118017	5233760	Consent_Yes	Frequently	Moderate	3	Moderate	3	Strong	2	Moderate	3	Moderate	3	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	Moderate	3	VeryStrong	1	VeryImportant	1	VeryImportant	1	Important	2	Important	2	NA	NA	VeryImportant	1	Addiction;Alzheimer;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Never	4	Frequently	1	Rarely	3	Never	4	Frequently	1	Occasionally	2	Frequently	1	Never	4	Never	4	Rarely	3	tente de trouver un traitement fonctionnel pour cluster headaches chronique ingérable	Never	4	Frequently	1	Frequently	1	Never	4	Rarely	3	Occasionally	2	Never	4	Never	4	Occasionally	2	Accurate;Cheap;SocialSecurity	NA	Definitely	Prepare	NA	DefYes	NA	NA	Defnot	4	DefYes	1	Defnot	4	Unlikely	3	DefYes	1	NA	NotAtAll	5	AlreadyDo	3	NotAtAll	5	NotAtAll	5	NotAtAll	5	NotAtAll	5	NotAtAll	5	AlreadyDo	3	NotAtAll	5	NA	NA	NA	Affordable;ImpactKnown	NA	Expensive;NotHelp;OtherMotivationNoChange	ma maladie actuelle	Checkup	NA	Yes	1	Unknown	3	Yes	1	Unknown	3	Yes	1	Unknown	3	GreatExtent	1	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	NotatAll	3	Neutral	2	NotatAll	3	NotatAll	3	No	41-60	3	Belgium	19	Male	2	HighSchool	3	Unmarried	2	Disabled	No	Poor	BelowAverage	Yes	No
118017	5191766	Consent_Yes	Occasionally	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	ModImportant	3	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Schizophrenia;Stroke	Rarely	3	Rarely	3	Rarely	3	Rarely	3	Never	4	Never	4	Occasionally	2	Never	4	Rarely	3	Never	4	Rarely	3	NA	Rarely	3	Rarely	3	Never	4	NA	NA	Never	4	Occasionally	2	Rarely	3	Never	4	Occasionally	2	Accurate;Cheap;NoPain	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	Likely	2	Likely	2	Likely	2	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Affordable;Fun;WorseMemory	NA	Expensive;NoTime;StartNoFun	NA	Checkup;GP;GroupSupport;MobileApp	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	No	18-25	1	Benin	20	Female	1	GradSchool	5	Single	1	Student	Yes	AboveAverage	Poor	Yes	No
118017	5191326	Consent_Yes	Frequently	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Rarely	3	Frequently	1	Occasionally	2	Rarely	3	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Never	4	Occasionally	2	NA	Rarely	3	Occasionally	2	Never	4	Rarely	3	Occasionally	2	Rarely	3	Occasionally	2	Never	4	Occasionally	2	Accurate;Cheap;SocialSecurity	NA	Probably	LearnRisk;Respond	NA	DefYes	NA	NA	Likely	2	DefYes	1	Likely	2	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	NotAtAll	5	NA	Diagnose;FamilySupport;WorseMemory	NA	Expensive;GiveupHobby;StartNoFun	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	No	26-40	2	Belgium	19	Male	2	GradSchool	5	Unmarried	2	Disabled	No	Average	BelowAverage	Yes	No
118017	5190169	Consent_Yes	Occasionally	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	ModImportant	3	ModImportant	3	VeryImportant	1	VeryImportant	1	NotImportant	4	Important	2	Alzheimer;Anxiety;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Rarely	3	Occasionally	2	Frequently	1	Never	4	Rarely	3	Occasionally	2	Never	4	Occasionally	2	Never	4	Occasionally	2	NA	Rarely	3	Occasionally	2	Rarely	3	Never	4	Rarely	3	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Accurate;Quick;SocialSecurity	NA	Probably	Information;Respond	NA	ProbablyNot	NA	NA	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	AlreadyDo	3	VeryLikely	1	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	VeryLikely	1	Likely	2	NA	Diagnose;PersonalAdvice;WorseMemory	NA	Expensive;NoMotivation;NoTime	NA	GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	18-25	1	France	62	Male	2	GradSchool	5	Single	1	Employed;Student	Yes	AboveAverage	BelowAverage	Yes	No
118017	5188770	Consent_Yes	Frequently	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Never	4	Occasionally	2	Frequently	1	Frequently	1	relaxation méditation	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Accurate;NoPain;SocialSecurity	NA	Definitely	LearnRisk;Prepare	NA	DefYes	NA	NA	Defnot	4	Likely	2	DefYes	1	DefYes	1	DefYes	1	inscription à la ligue se rapportant à la maladie	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;Family;WorseMemory	NA	Expensive;NoInfo	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	Neutral	2	GreatExtent	1	NotatAll	3	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	41-60	3	Belgium	19	Female	1	GradSchool	5	Divorced	4	Employed	No	AboveAverage	AboveAverage	No	Yes
118017	5175024	Consent_Yes	Frequently	Moderate	3	Strong	2	Strong	2	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Never	4	Frequently	1	Occasionally	2	Occasionally	2	NA	Frequently	1	Occasionally	2	NA	NA	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Accurate;Cheap;SocialSecurity	NA	Probably	LearnRisk;Respond	NA	ProbablyYes	NA	NA	Likely	2	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	AlreadyDo	3	VeryLikely	1	AlreadyDo	3	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	Alone;GiveupHobby;NoInfo	NA	Checkup;GP	NA	Unknown	3	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	Yes	26-40	2	France	62	Female	1	GradSchool	5	Single	1	Employed	Yes	AboveAverage	Average	No	No
118017	5173686	Consent_Yes	Frequently	Strong	2	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	Strong	2	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Important	2	VeryImportant	1	ModImportant	3	ModImportant	3	Important	2	ModImportant	3	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Diabetes;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Occasionally	2	Frequently	1	Rarely	3	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Rarely	3	Frequently	1	Rarely	3	NA	Occasionally	2	Frequently	1	NA	NA	Occasionally	2	Occasionally	2	Frequently	1	Rarely	3	Frequently	1	Rarely	3	Accurate;OnlineCriteria;Quick	NA	Definitely	Prepare;Respond	NA	DefYes	NA	NA	Unlikely	3	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;FamilySupport;WorseMemory	NA	NoNeed	NA	Checkup;GP	NA	Yes	1	Unknown	3	No	2	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	No	61-70	4	Belgium	19	Male	2	GradSchool	5	DomesticPartner	3	Disabled;Pensioned	Yes	Average	Excellent	Yes	Yes
118017	5171437	Consent_Yes	Occasionally	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	NA	Occasionally	2	Frequently	1	NA	NA	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Accurate;Quick;SocialSecurity	NA	Definitely	LearnRisk;Respond	NA	DefYes	NA	NA	Likely	2	DefYes	1	Likely	2	Likely	2	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	NA	NA	NA	ImpactKnown;PersonalAdvice;WorseMemory	NA	GiveupHobby;NoMotivation;StartNoFun	NA	Checkup;GP;MobileApp	NA	Yes	1	Yes	1	Yes	1	Yes	1	No	2	No	2	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	26-40	2	Belgium	19	Male	2	GradSchool	5	Single	1	Employed	Yes	AboveAverage	AboveAverage	No	No
118017	5166520	Consent_Yes	Frequently	Moderate	3	Strong	2	Strong	2	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	Moderate	3	Strong	2	Strong	2	Important	2	Important	2	Important	2	Important	2	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Never	4	Frequently	1	Frequently	1	Never	4	Occasionally	2	Frequently	1	Never	4	Frequently	1	Occasionally	2	Frequently	1	Lecture - retetenir des n° de téléphone par coeur	Never	4	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Accurate;Cheap;SocialSecurity	NA	Probably	Information;Respond	NA	ProbablyYes	NA	NA	Likely	2	Likely	2	Likely	2	Likely	2	DefYes	1	NA	Unlikely	4	VeryLikely	1	Unlikely	4	AlreadyDo	3	AlreadyDo	3	Likely	2	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	NA	NA	NA	Diagnose;WorseMemory	NA	GiveupHobby;NoInfo	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	Unknown	3	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	No	71-80	5	Belgium	19	Female	1	HighSchool	3	Widowed	5	Volunteer-work	Yes	AboveAverage	Average	Yes	Yes
118017	5166237	Consent_Yes	Frequently	Strong	2	Weak	4	NoInfluence	5	Weak	4	Weak	4	VeryStrong	1	Moderate	3	Weak	4	Strong	2	NoInfluence	5	VeryStrong	1	ModImportant	3	ModImportant	3	Important	2	VeryImportant	1	NotImportant	4	ModImportant	3	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia	Never	4	Rarely	3	Occasionally	2	Rarely	3	Never	4	Rarely	3	Occasionally	2	Frequently	1	Rarely	3	Frequently	1	NA	NA	NA	Rarely	3	Occasionally	2	NA	NA	Never	4	Occasionally	2	Occasionally	2	Rarely	3	Frequently	1	NA	NA	Accurate;Quick;SocialSecurity	NA	Definitely	Information;LearnRisk	NA	DefYes	NA	NA	Defnot	4	Unlikely	3	Likely	2	Likely	2	DefYes	1	NA	Unlikely	4	Likely	2	Likely	2	Likely	2	AlreadyDo	3	AlreadyDo	3	Likely	2	AlreadyDo	3	NotAtAll	5	NA	NA	NA	PersonalAdvice	NA	NoInfo;NoMotivation;NotHelp	NA	Checkup;GP;GroupSupport	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	GreatExtent	1	NotatAll	3	NotatAll	3	No	61-70	4	Belgium	19	Male	2	HighSchool	3	DomesticPartner	3	Pensioned	No	Poor	AboveAverage	Yes	No
118017	5147794	Consent_Yes	Frequently	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	NoInfluence	5	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Bipolar;Depression;Migraine;Schizophrenia;Stroke	Never	4	Rarely	3	Frequently	1	Occasionally	2	Never	4	Frequently	1	Frequently	1	Never	4	Rarely	3	Frequently	1	Frequently	1	méditation	Rarely	3	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Rarely	3	Frequently	1	Frequently	1	Accurate	NA	Definitely	LearnRisk;Respond	NA	DefYes	NA	NA	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	NoInfo	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	No	26-40	2	Belgium	19	Female	1	GradSchool	5	Single	1	Disabled	Yes	BelowAverage	Average	Yes	Yes
118017	5143880	Consent_Yes	Frequently	Moderate	3	Strong	2	Weak	4	Strong	2	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	Strong	2	Moderate	3	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	NotImportant	4	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Migraine;Schizophrenia;Stroke	Frequently	1	Rarely	3	Occasionally	2	Frequently	1	NA	NA	Occasionally	2	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	NA	NA	NA	Rarely	3	Occasionally	2	NA	NA	NA	NA	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	NA	NA	Accurate	NA	Probably	Information;LearnRisk	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	NA	NA	NA	NA	DefYes	1	NA	VeryLikely	1	Likely	2	Likely	2	Likely	2	AlreadyDo	3	Likely	2	Likely	2	NotAtAll	5	Unlikely	4	NA	NA	NA	ImpactKnown;PersonalAdvice;WorseMemory	NA	Alone;GiveupHobby;StartNoFun	NA	Checkup;GP;GroupSupport;SupportFamily	NA	Yes	1	Unknown	3	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	NA	NA	No	61-70	4	Belgium	19	Male	2	GradSchool	5	Divorced	4	Pensioned	No	AboveAverage	BelowAverage	Yes	No
118017	5138713	Consent_Yes	Occasionally	Moderate	3	Weak	4	Strong	2	Strong	2	Moderate	3	VeryStrong	1	VeryStrong	1	Strong	2	Moderate	3	Strong	2	Strong	2	Important	2	Important	2	VeryImportant	1	VeryImportant	1	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Hypertension;Parkinson;Stroke	Frequently	1	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Never	4	Frequently	1	NA	Rarely	3	Frequently	1	NA	NA	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Never	4	Frequently	1	Accurate;Cheap;SocialSecurity	NA	Definitely	Information;LearnRisk	NA	ProbablyYes	NA	NA	Unlikely	3	Likely	2	Likely	2	DefYes	1	DefYes	1	NA	VeryLikely	1	Likely	2	Likely	2	Likely	2	AlreadyDo	3	Likely	2	AlreadyDo	3	Likely	2	Unlikely	4	NA	NA	NA	Diagnose;ImpactKnown;PersonalAdvice	NA	GiveupHobby;NotHelp;StartNoFun	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	Neutral	2	GreatExtent	1	NotatAll	3	NotatAll	3	No	41-60	3	Belgium	19	Female	1	HighSchool	3	Divorced	4	Employed	No	Excellent	AboveAverage	Yes	Yes
118017	5138249	Consent_Yes	Occasionally	VeryStrong	1	Moderate	3	VeryStrong	1	Weak	4	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Occasionally	2	lire, me distraire	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	NoPain;OnlineCriteria;SocialSecurity	NA	Definitely	Prepare;Respond	NA	DefYes	NA	NA	Likely	2	Likely	2	DefYes	1	Likely	2	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	GiveupHobby;NoInfo;NoTime	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	NotatAll	3	GreatExtent	1	NotatAll	3	NotatAll	3	No	41-60	3	Belgium	19	Female	1	GradSchool	5	Unmarried	2	Employed	Yes	Average	Average	Yes	Yes
