form_id	submission_id	Consent_Form	Q01_Think_Brain_Frequency	Q02_DietInfl	Q02_DietInfl_dummy	Q02_EducationInfl	Q02_EducationInfl_dummy	Q02_GeneticsInfl	Q02_GeneticsInfl_dummy	Q02_IncomeInfl	Q02_IncomeInfl_dummy	Q02_LifeGoalsInfl	Q02_LifeGoalsInfl_dummy	Q02_PhyEnvironmentInfl	Q02_PhyEnvironmentInfl_dummy	Q02_PhyHealthInfl	Q02_PhyHealthInfl_dummy	Q02_ProfessionInfl	Q02_ProfessionInfl_dummy	Q02_SleepHabitsInfl	Q02_SleepHabitsInfl_dummy	Q02_SocEnvironmentInfl	Q02_SocEnvironmentInfl_dummy	Q02_SubstanceInfl	Q02_SubstanceInfl_dummy	Q03_Adolescence	Q03_Adolescence_dummy	Q03_Child	Q03_Child_dummy	Q03_MiddleAge	Q03_MiddleAge_dummy	Q03_OlderAge	Q03_OlderAge_dummy	Q03_Womb	Q03_Womb_dummy	Q03_YoungAdult	Q03_YoungAdult_dummy	Q04_Brain_Disease	Q05_AlcoholGen	Q05_AlcoholGen_dummy	Q05_ExcerciseGen	Q05_ExcerciseGen_dummy	Q05_HealthyDietGen	Q05_HealthyDietGen_dummy	Q05_IntellectGen	Q05_IntellectGen_dummy	Q05_ProtectionGen	Q05_ProtectionGen_dummy	Q05_RelaxGen	Q05_RelaxGen_dummy	Q05_SleepGen	Q05_SleepGen_dummy	Q05_SmokeGen	Q05_SmokeGen_dummy	Q05_SocialiseGen	Q05_SocialiseGen_dummy	Q05_SupplementsGen	Q05_SupplementsGen_dummy	Q05_WorkLifeBalanceGen	Q05_WorkLifeBalanceGen_dummy	Q06_BrainHealthPurpose_Spec	Q06_ExcercisePurp	Q06_ExcercisePurp_dummy	Q06_HealthyDietPurp	Q06_HealthyDietPurp_dummy	Q06_OtherPurp	Q06_OtherPurp_dummy	Q06_ProtectionPurp	Q06_ProtectionPurp_dummy	Q06_RelaxPurp	Q06_RelaxPurp_dummy	Q06_SleepPurp	Q06_SleepPurp_dummy	Q06_SocialisePurp	Q06_SocialisePurp_dummy	Q06_SupplementsPurp	Q06_SupplementsPurp_dummy	Q06_WorkLifeBalancePurp	Q06_WorkLifeBalancePurp_dummy	Q07_Test_Criteria	Q07_Test_Criteria_Spec	Q08_Take_Test	Q09a_Test_Reason	Q09a_Test_Reason_Spec	Q09b_Test_Nonpreventable	Q09c_No_Test	Q09c_OtherReason_Spec	Q10_FamilyFriends	Q10_FamilyFriends_dummy	Q10_Library	Q10_Library_dummy	Q10_LifestyleChange	Q10_LifestyleChange_dummy	Q10_Plan	Q10_Plan_dummy	Q10_ProfessHelp	Q10_ProfessHelp_dummy	Q10_TestReactionSpec	Q11_BrainStimuli	Q11_BrainStimuli_dummy	Q11_EatHealthy	Q11_EatHealthy_dummy	Q11_ExcerciseMore	Q11_ExcerciseMore_dummy	Q11_ImprSleepingHabits	Q11_ImprSleepingHabits_dummy	Q11_MoreCulture	Q11_MoreCulture_dummy	Q11_MoreRelax	Q11_MoreRelax_dummy	Q11_MoreSocial	Q11_MoreSocial_dummy	Q11_NoAlcohol	Q11_NoAlcohol_dummy	Q11_NoSmoking	Q11_NoSmoking_dummy	Q11_OtherChanges	Q11_OtherChanges_dummy	Q11_OtherChanges_Spec	Q12_MotivateChange_Category	Q12_OtherChangeMotivation_Spec	Q13_NoChange_Motivation	Q13_SpecifyNoMotivation_Spec	Q14_ChangeAssistance	Q14_OtherAssistance_Spec_en	Q15_FreetestAuth	Q15_FreetestAuth_dummy	Q15_InformAuth	Q15_InformAuth_dummy	Q15_InsAuth	Q15_InsAuth_dummy	Q15_RelaxAuth_	Q15_RelaxAuth__dummy	Q15_SubsAuth	Q15_SubsAuth_dummy	Q15_TaxAuth	Q15_TaxAuth_dummy	Q16_BrainHealthSpec	Q16_BrainHealthSpec_dummy	Q16_GP	Q16_GP_dummy	Q16_HealthAuthWebsites	Q16_HealthAuthWebsites_dummy	Q16_Newspaper	Q16_Newspaper_dummy	Q16_OnlineForum	Q16_OnlineForum_dummy	Q16_PublicResearch	Q16_PublicResearch_dummy	Q16_ScientificJournals	Q16_ScientificJournals_dummy	Q16_SocialMedia	Q16_SocialMedia_dummy	Q16_TVRadio	Q16_TVRadio_dummy	Q17_BrainResearch_Part	Q18_Age	Q18_Age_dummy	Q19_Residence	Q19_Residence_dummy	Q20_Sex	Q20_Sex_dummy	Q21_Education_Coded	Q21_Education_Coded_dummy	Q22_Relationship_Status	Q22_Relationship_Status_dummy	Q23_Vocation_categories	Q24_Exp_HealthCare	Q25_Cognitive_Health	Q26_Emotional_Health	Q27_Illness	Q28_BrainDisease_Care
119773	8876331	Consent_Yes	Occasionally	Moderate	3	Moderate	3	Moderate	3	NoInfluence	5	Strong	2	Moderate	3	Strong	2	Moderate	3	Strong	2	Moderate	3	NoInfluence	5	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Bipolar;Parkinson;Schizophrenia;Stroke	Rarely	3	Occasionally	2	Frequently	1	Frequently	1	Never	4	Occasionally	2	Frequently	1	Never	4	Frequently	1	Frequently	1	Occasionally	2	Wordfeud, pc -spil, kort leg	Frequently	1	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Never	4	Accurate;Cheap;SocialSecurity	NA	Definitely	Prepare;Respond	NA	ProbablyYes	NA	NA	Likely	2	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	Likely	2	AlreadyDo	3	VeryLikely	1	Likely	2	Likely	2	AlreadyDo	3	AlreadyDo	3	VeryLikely	1	Lære om hvad jeg bliver udsat for	Diagnose;PersonalAdvice;WorseMemory	NA	Alone;NoInfo	NA	Checkup;GP;MobileApp	NA	No	2	Yes	1	Yes	1	Yes	1	No	2	Unknown	3	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	No	61-70	4	Denmark	37	Female	1	VocationSchool	4	DomesticPartner	3	Pensioned	Yes	AboveAverage	AboveAverage	Yes	No
119773	8869042	Consent_Yes	Rarely	VeryStrong	1	Weak	4	Strong	2	Weak	4	Moderate	3	VeryStrong	1	VeryStrong	1	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Occasionally	2	Frequently	1	Rarely	3	Frequently	1	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	NA	Occasionally	2	Frequently	1	NA	NA	Frequently	1	Rarely	3	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	NoPain;OnlineCriteria;Quick	NA	Definitely	Information;Respond	NA	ProbablyYes	NA	NA	Unlikely	3	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	GiveupHobby;NoInfo;NoNeed	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	Unknown	3	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	26-40	2	Denmark	37	Female	1	GradSchool	5	Unmarried	2	Employed	No	Average	Average	No	No
119773	8866626	Consent_Yes	Occasionally	Strong	2	Moderate	3	VeryStrong	1	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	Moderate	3	Strong	2	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Rarely	3	Frequently	1	Never	4	Frequently	1	Rarely	3	Occasionally	2	NA	Rarely	3	Rarely	3	NA	NA	Frequently	1	Rarely	3	Frequently	1	Frequently	1	Rarely	3	Rarely	3	Accurate;SocialSecurity	NA	Probably	LearnRisk;Respond	NA	ProbablyYes	NA	NA	Likely	2	Likely	2	Likely	2	DefYes	1	Likely	2	NA	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	VeryLikely	1	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	NoInfo;NotHelp;NoTime	NA	GP;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	26-40	2	Denmark	37	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	AboveAverage	AboveAverage	No	No
119773	8866008	Consent_Yes	Occasionally	Strong	2	Moderate	3	Moderate	3	Weak	4	Weak	4	Moderate	3	VeryStrong	1	Weak	4	Moderate	3	Strong	2	Strong	2	Important	2	VeryImportant	1	Important	2	Important	2	VeryImportant	1	Important	2	Alzheimer;Anxiety;Bipolar;Depression;Parkinson;Schizophrenia	Occasionally	2	Frequently	1	Frequently	1	Rarely	3	Rarely	3	Occasionally	2	Frequently	1	Never	4	Frequently	1	Frequently	1	Occasionally	2	NA	Frequently	1	Frequently	1	NA	NA	Rarely	3	Rarely	3	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Accurate;OnlineCriteria;Quick	NA	Definitely	Prepare;Respond	NA	ProbablyYes	NA	NA	DefYes	1	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Dyrke mere sex	Diagnose;ImpactKnown;WorseMemory	NA	NoInfo	NA	Checkup	NA	No	2	Yes	1	Unknown	3	Yes	1	No	2	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	No	41-60	3	Denmark	37	Male	2	GradSchool	5	DomesticPartner	3	Employed	No	AboveAverage	Excellent	No	No
119773	8861342	Consent_Yes	Rarely	Strong	2	Moderate	3	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	Moderate	3	VeryStrong	1	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Rarely	3	Rarely	3	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	NA	Occasionally	2	Occasionally	2	NA	NA	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Cheap;SocialSecurity	NA	Probably	Prepare;Respond	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	Likely	2	Likely	2	DefYes	1	NA	Unlikely	4	VeryLikely	1	Likely	2	Likely	2	Unlikely	4	Likely	2	Unlikely	4	Likely	2	AlreadyDo	3	NA	NA	NA	Affordable;Diagnose;ImpactKnown	NA	Expensive;NoTime;StartNoFun	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	No	2	Unknown	3	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	No	26-40	2	Denmark	37	Female	1	GradSchool	5	Unmarried	2	Stay-at-home	No	Average	BelowAverage	No	Yes
119773	8857627	Consent_Yes	Frequently	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Never	4	Tager medicin mod bipolar lidelse.	Occasionally	2	Frequently	1	NA	NA	Never	4	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Never	4	SocialSecurity	NA	ProbablyNot	NA	NA	NA	Worry	NA	Likely	2	DefYes	1	Likely	2	Likely	2	DefYes	1	NA	Unlikely	4	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	Likely	2	AlreadyDo	3	AlreadyDo	3	Unlikely	4	AlreadyDo	3	NA	NA	NA	Diagnose;PersonalAdvice;WorseMemory	NA	Alone;NoMotivation	NA	Checkup;GP	NA	No	2	Yes	1	Yes	1	Yes	1	Unknown	3	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	GreatExtent	1	No	61-70	4	Denmark	37	Male	2	HighSchool	3	DomesticPartner	3	Pensioned	No	AboveAverage	BelowAverage	Yes	Yes
119773	8853818	Consent_Yes	Occasionally	VeryStrong	1	Moderate	3	Moderate	3	Moderate	3	Strong	2	VeryStrong	1	Strong	2	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Important	2	VeryImportant	1	Important	2	Important	2	VeryImportant	1	Important	2	Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Frequently	1	Occasionally	2	NA	Occasionally	2	Occasionally	2	NA	NA	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Cheap;OnlineCriteria	NA	Definitely	Information;Respond	NA	ProbablyYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	PersonalAdvice;WorseMemory	NA	Alone;NoMotivation	NA	Checkup;GP;GroupSupport	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	GreatExtent	1	No	61-70	4	Denmark	37	Female	1	VocationSchool	4	DomesticPartner	3	Pensioned	No	AboveAverage	Average	Yes	Yes
119773	8853044	Consent_Yes	Occasionally	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	NA	NA	Frequently	1	Frequently	1	Never	4	Occasionally	2	Never	4	Rarely	3	NA	Occasionally	2	Occasionally	2	Never	4	Never	4	Occasionally	2	Frequently	1	Occasionally	2	Rarely	3	Never	4	OnlineCriteria;Quick;SocialSecurity	NA	Probably	Respond	NA	ProbablyYes	NA	NA	DefYes	1	Likely	2	Likely	2	Likely	2	Likely	2	NA	Likely	2	Likely	2	Likely	2	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	Likely	2	VeryLikely	1	Unlikely	4	NA	Diagnose;FamilySupport;Fun	NA	NoMotivation;NoTime;StartNoFun	NA	GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	No	61-70	4	Denmark	37	Female	1	VocationSchool	4	Single	1	Pensioned	No	Average	AboveAverage	No	Yes
119773	8847947	Consent_Yes	Never	VeryStrong	1	Strong	2	Strong	2	Weak	4	VeryStrong	1	VeryStrong	1	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Never	4	Frequently	1	Occasionally	2	Frequently	1	Jeg er aktiv med åndelige, bibelske spørgsmål og aktiviteter. Det giver mig balance og indhold i livet	Never	4	Never	4	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Rarely	3	Frequently	1	Cheap;SocialSecurity	NA	Probably	Respond	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;Family;WorseMemory	NA	NoInfo	NA	Checkup;GP;SupportFamily	NA	Unknown	3	Unknown	3	Yes	1	No	2	Unknown	3	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	Yes	41-60	3	Denmark	37	Male	2	VocationSchool	4	DomesticPartner	3	Employed;Volunteer-work	No	AboveAverage	Average	No	No
119773	8845384	Consent_Yes	Occasionally	Moderate	3	Strong	2	VeryStrong	1	Weak	4	Moderate	3	Weak	4	Moderate	3	Moderate	3	Moderate	3	Moderate	3	VeryStrong	1	Important	2	Important	2	Important	2	Important	2	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Rarely	3	Rarely	3	Frequently	1	Never	4	Frequently	1	Occasionally	2	Rarely	3	Occasionally	2	Never	4	Frequently	1	NA	Never	4	Never	4	Never	4	Never	4	Never	4	Never	4	Never	4	Never	4	Never	4	Accurate;Cheap;SocialSecurity	NA	ProbablyNot	NA	NA	NA	DoNotWantToKnow;Frightened	NA	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	NA	VeryLikely	1	Likely	2	Unlikely	4	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	AlreadyDo	3	AlreadyDo	3	NA	Fun;PersonalAdvice;WorseMemory	NA	NotHelp	NA	Checkup	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Denmark	37	Male	2	GradSchool	5	DomesticPartner	3	Employed	Yes	AboveAverage	Average	No	No
119773	8844976	Consent_Yes	Rarely	Strong	2	Strong	2	Strong	2	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	Important	2	VeryImportant	1	Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Never	4	Frequently	1	NA	Occasionally	2	Rarely	3	Never	4	Frequently	1	Rarely	3	Frequently	1	Never	4	Never	4	Occasionally	2	Accurate;OnlineCriteria	NA	Definitely	Respond	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	Unlikely	4	AlreadyDo	3	NA	NA	NA	Diagnose;ImpactKnown	NA	NoMotivation;NotHelp	NA	Checkup;MobileApp	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Denmark	37	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	AboveAverage	AboveAverage	No	No
119773	8844728	Consent_Yes	Rarely	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	Moderate	3	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	Important	2	VeryImportant	1	ModImportant	3	NotImportant	4	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Frequently	1	Rarely	3	Occasionally	2	Occasionally	2	Never	4	Frequently	1	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Frequently	1	NA	Never	4	Never	4	Never	4	Never	4	Never	4	Occasionally	2	Never	4	Never	4	Never	4	Accurate;NoPain;SocialSecurity	NA	Probably	Information;LearnRisk	NA	ProbablyYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	Likely	2	DefYes	1	NA	Unlikely	4	VeryLikely	1	Likely	2	Likely	2	Unlikely	4	Likely	2	AlreadyDo	3	Unlikely	4	Unlikely	4	NA	NA	NA	Diagnose;ImpactKnown	NA	GiveupHobby;NoInfo;NoMotivation	NA	GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	No	18-25	1	Denmark	37	Male	2	PrimarySchool	1	Single	1	Employed;Student	No	AboveAverage	Excellent	No	No
119773	8844477	Consent_Yes	Frequently	VeryStrong	1	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Never	4	Frequently	1	Frequently	1	Occasionally	2	Udfører kognitivt udfordrende funktioner	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Accurate;Cheap;SocialSecurity	NA	Probably	Information;Respond	NA	ProbablyYes	NA	NA	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	Likely	2	AlreadyDo	3	NA	NA	NA	Diagnose;ImpactKnown;PersonalAdvice	NA	NoInfo;NotHelp;NoTime	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	Yes	41-60	3	Denmark	37	Female	1	GradSchool	5	DomesticPartner	3	Employed	No	AboveAverage	Average	No	No
119773	8844443	Consent_Yes	Rarely	Moderate	3	Moderate	3	Strong	2	Weak	4	Strong	2	VeryStrong	1	Strong	2	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	ModImportant	3	Important	2	VeryImportant	1	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Rarely	3	Occasionally	2	Occasionally	2	Frequently	1	Rarely	3	Rarely	3	Never	4	Rarely	3	Occasionally	2	Never	4	NA	Never	4	Never	4	Never	4	Frequently	1	Rarely	3	Occasionally	2	Never	4	Rarely	3	Rarely	3	Cheap;NoPain;Quick	NA	Probably	Prepare;Respond	NA	ProbablyNot	NA	NA	Unlikely	3	DefYes	1	Likely	2	DefYes	1	DefYes	1	NA	Likely	2	Likely	2	Likely	2	Likely	2	AlreadyDo	3	Likely	2	Unlikely	4	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	NA	Diagnose;ImpactKnown;WorseMemory	NA	NotHelp;NoTime;StartNoFun	NA	Checkup	NA	Yes	1	Unknown	3	Yes	1	Yes	1	No	2	No	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Denmark	37	Female	1	GradSchool	5	DomesticPartner	3	Employed	No	AboveAverage	AboveAverage	No	No
119773	8844027	Consent_Yes	Occasionally	Moderate	3	Moderate	3	Strong	2	Moderate	3	Strong	2	Strong	2	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Moderate	3	Important	2	VeryImportant	1	ModImportant	3	Important	2	ModImportant	3	ModImportant	3	Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Never	4	Frequently	1	Never	4	Frequently	1	NA	Never	4	Never	4	NA	NA	Frequently	1	Rarely	3	Frequently	1	Never	4	Never	4	Frequently	1	Accurate;OnlineCriteria;SocialSecurity	NA	Definitely	Information;Respond	NA	ProbablyYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	Likely	2	DefYes	1	NA	Likely	2	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	Likely	2	Likely	2	Likely	2	Likely	2	AlreadyDo	3	NA	NA	NA	Diagnose;FamilySupport;WorseMemory	NA	Alone;NoInfo;StartNoFun	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Unknown	3	Unknown	3	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	26-40	2	Denmark	37	Female	1	GradSchool	5	DomesticPartner	3	Employed	No	AboveAverage	Average	No	No
