form_id	submission_id	Consent_Form_hu	Q01_Think_Brain_Frequency_hu	Q02_DietInfl_hu	Q02_DietInfl_hu_dummy	Q02_EducationInfl_hu	Q02_EducationInfl_hu_dummy	Q02_GeneticsInfl_hu	Q02_GeneticsInfl_hu_dummy	Q02_IncomeInfl_hu	Q02_IncomeInfl_hu_dummy	Q02_LifeGoalsInfl_hu	Q02_LifeGoalsInfl_hu_dummy	Q02_PhyEnvironmentInfl_hu	Q02_PhyEnvironmentInfl_hu_dummy	Q02_PhyHealthInfl_hu	Q02_PhyHealthInfl_hu_dummy	Q02_ProfessionInfl_hu	Q02_ProfessionInfl_hu_dummy	Q02_SleepHabitsInfl_hu	Q02_SleepHabitsInfl_hu_dummy	Q02_SocEnvironmentInfl_hu	Q02_SocEnvironmentInfl_hu_dummy	Q02_SubstanceInfl_hu	Q02_SubstanceInfl_hu_dummy	Q03_Adolescence_hu	Q03_Adolescence_hu_dummy	Q03_Child_hu	Q03_Child_hu_dummy	Q03_MiddleAge_hu	Q03_MiddleAge_hu_dummy	Q03_OlderAge_hu	Q03_OlderAge_hu_dummy	Q03_Womb_hu	Q03_Womb_hu_dummy	Q03_YoungAdult_hu	Q03_YoungAdult_hu_dummy	Q04_Brain_Disease_hu	Q05_AlcoholGen_hu	Q05_AlcoholGen_hu_dummy	Q05_ExcerciseGen_hu	Q05_ExcerciseGen_hu_dummy	Q05_HealthyDietGen_hu	Q05_HealthyDietGen_hu_dummy	Q05_IntellectGen_hu	Q05_IntellectGen_hu_dummy	Q05_ProtectionGen_hu	Q05_ProtectionGen_hu_dummy	Q05_RelaxGen_hu	Q05_RelaxGen_hu_dummy	Q05_SleepGen_hu	Q05_SleepGen_hu_dummy	Q05_SmokeGen_hu	Q05_SmokeGen_hu_dummy	Q05_SocialiseGen_hu	Q05_SocialiseGen_hu_dummy	Q05_SupplementsGen_hu	Q05_SupplementsGen_hu_dummy	Q05_WorkLifeBalanceGen_hu	Q05_WorkLifeBalanceGen_hu_dummy	Q06_BrainHealth_Purpose_Spec_hu	Q06_ExcercisePurp_hu	Q06_ExcercisePurp_hu_dummy	Q06_HealthyDietPurp_hu	Q06_HealthyDietPurp_hu_dummy	Q06_OtherPurp_hu	Q06_OtherPurp_hu_dummy	Q06_ProtectionPurp_hu	Q06_ProtectionPurp_hu_dummy	Q06_RelaxPurp_hu	Q06_RelaxPurp_hu_dummy	Q06_SleepPurp_hu	Q06_SleepPurp_hu_dummy	Q06_SocialisePurp_hu	Q06_SocialisePurp_hu_dummy	Q06_SupplementsPurp_hu	Q06_SupplementsPurp_hu_dummy	Q06_WorkLifeBalancePurp_hu	Q06_WorkLifeBalancePurp_hu_dummy	Q07_Test_Criteria_hu	Q07_Test_Criteria_Spec_hu	Q08_Take_Test_hu	Q09a_Test_Reason_hu	Q09a_Test_Reason_Spec_hu	Q09b_Test_Nonpreventable_hu	Q09c_No_Test_hu	Q10_FamilyFriends_hu	Q10_FamilyFriends_hu_dummy	Q10_Library_hu	Q10_Library_hu_dummy	Q10_LifestyleChange_hu	Q10_LifestyleChange_hu_dummy	Q10_Plan_hu	Q10_Plan_hu_dummy	Q10_ProfessHelp_hu	Q10_ProfessHelp_hu_dummy	Q10_TestReactionSpec_hu	Q11_BrainStimuli_hu	Q11_BrainStimuli_hu_dummy	Q11_EatHealthy_hu	Q11_EatHealthy_hu_dummy	Q11_ExcerciseMore_hu	Q11_ExcerciseMore_hu_dummy	Q11_ImprSleepingHabits_hu	Q11_ImprSleepingHabits_hu_dummy	Q11_MoreCulture_hu	Q11_MoreCulture_hu_dummy	Q11_MoreRelax_hu	Q11_MoreRelax_hu_dummy	Q11_MoreSocial_hu	Q11_MoreSocial_hu_dummy	Q11_NoAlcohol_hu	Q11_NoAlcohol_hu_dummy	Q11_NoSmoking_hu	Q11_NoSmoking_hu_dummy	Q11_OtherChanges_hu	Q11_OtherChanges_hu_dummy	Q11_OtherChanges_Spec_hu	Q12_MotivateChange_Category_hu	Q12_OtherChangeMotivation_Spec_hu	Q13_NoChange_Motivation_hu	Q13_SpecifyNoMotivation_Spec_hu	Q14_ChangeAssistance_hu	Q14_OtherAssistance_Spec_hu	Q15_FreetestAuth_hu	Q15_FreetestAuth_hu_dummy	Q15_InformAuth_hu	Q15_InformAuth_hu_dummy	Q15_InsAuth_hu	Q15_InsAuth_hu_dummy	Q15_RelaxAuth_hu	Q15_RelaxAuth_hu_dummy	Q15_SubsAuth_hu	Q15_SubsAuth_hu_dummy	Q15_TaxAuth_hu	Q15_TaxAuth_hu_dummy	Q16_BrainHealthSpec_hu	Q16_BrainHealthSpec_hu_dummy	Q16_GP_hu	Q16_GP_hu_dummy	Q16_HealthAuthWebsites_hu	Q16_HealthAuthWebsites_hu_dummy	Q16_Newspaper_hu	Q16_Newspaper_hu_dummy	Q16_OnlineForum_hu	Q16_OnlineForum_hu_dummy	Q16_PublicResearch_hu	Q16_PublicResearch_hu_dummy	Q16_ScientificJournals_hu	Q16_ScientificJournals_hu_dummy	Q16_SocialMedia_hu	Q16_SocialMedia_hu_dummy	Q16_TVRadio_hu	Q16_TVRadio_hu_dummy	Q17_BrainResearch_Part_hu	Q18_Age_hu	Q18_Age_hu_dummy	Q19_Residence_hu	Q19_Residence_hu_dummy	Q20_Sex_hu	Q20_Sex_hu_dummy	Q21_Education_Coded_hu	Q21_Education_Coded_hu_dummy	Q22_Relationship_Status_hu	Q22_Relationship_Status_hu_dummy	Q23_Vocation_categories_hu	Q24_Exp_HealthCare_hu	Q25_Cognitive_Health_hu	Q26_Emotional_Health_hu	Q27_Illness_hu	Q28_BrainDisease_Care_hu
116413	8149899	Consent_Yes_hu	Occasionally	Moderate	3	Moderate	3	Strong	2	Moderate	3	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Important	2	VeryImportant	1	Important	2	Important	2	ModImportant	3	Important	2	Addiction;Alzheimer;Bipolar;Depression;Schizophrenia;Stroke	Never	4	Frequently	1	Frequently	1	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Never	4	Occasionally	2	NA	Rarely	3	Rarely	3	Never	4	Never	4	Rarely	3	Rarely	3	Never	4	Never	4	Rarely	3	Accurate;SocialSecurity	NA	ProbablyNot	NA	NA	NA	Worry	Defnot	4	Unlikely	3	DefYes	1	Likely	2	DefYes	1	NA	Likely	2	AlreadyDo	3	VeryLikely	1	Likely	2	Unlikely	4	Likely	2	Likely	2	AlreadyDo	3	Likely	2	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	NoInfo;NoMotivation;NotHelp	NA	Checkup;GP;GroupSupport	NA	Yes	1	Yes	1	No	2	No	2	Unknown	3	Unknown	3	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	41-60	3	Hungary	107	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	Average	Average	Yes	No
116413	8145852	Consent_Yes_hu	Frequently	Moderate	3	Moderate	3	VeryStrong	1	Moderate	3	VeryStrong	1	Moderate	3	Moderate	3	Moderate	3	VeryStrong	1	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	NA	NA	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Parkinson;Schizophrenia;Stroke	Rarely	3	Occasionally	2	Frequently	1	Rarely	3	Never	4	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	NA	Occasionally	2	Occasionally	2	Never	4	Never	4	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Cheap;NoPain;SocialSecurity	NA	Definitely	Prepare	NA	DefYes	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	VeryLikely	1	AlreadyDo	3	Unlikely	4	NA	Diagnose;FamilySupport;WorseMemory	NA	Alone;NotHelp;StartNoFun	NA	GP;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Hungary	107	Female	1	HighSchool	3	DomesticPartner	3	Pensioned	No	Average	Average	Yes	Yes
116413	8141449	Consent_Yes_hu	Occasionally	Strong	2	Moderate	3	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	Moderate	3	Moderate	3	VeryStrong	1	Strong	2	Important	2	Important	2	Important	2	ModImportant	3	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Schizophrenia;Stroke	Never	4	Rarely	3	Rarely	3	Occasionally	2	Rarely	3	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	NA	Rarely	3	Rarely	3	Never	4	Rarely	3	Frequently	1	Frequently	1	Frequently	1	Rarely	3	Rarely	3	Accurate;NoPain;Quick	NA	Probably	Information;Respond	NA	DefYes	NA	Likely	2	Likely	2	Likely	2	Likely	2	DefYes	1	NA	Unlikely	4	Likely	2	Likely	2	AlreadyDo	3	Unlikely	4	AlreadyDo	3	Likely	2	VeryLikely	1	Unlikely	4	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	Expensive;GiveupHobby;NotHelp	NA	Checkup;GP;MobileApp	NA	Yes	1	Yes	1	Yes	1	No	2	Yes	1	No	2	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	NotatAll	3	No	18-25	1	Hungary	107	Female	1	VocationSchool	4	Single	1	Stay-at-home;Unemployed	Yes	Excellent	Average	No	Yes
116413	8139139	Consent_Yes_hu	Occasionally	Moderate	3	Moderate	3	VeryStrong	1	Strong	2	Strong	2	VeryStrong	1	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	Important	2	Important	2	Important	2	VeryImportant	1	Important	2	Important	2	Addiction;Alzheimer;Bipolar;Parkinson;Schizophrenia;Stroke	Never	4	Occasionally	2	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	Occasionally	2	Rarely	3	Occasionally	2	Occasionally	2	Occasionally	2	Olvasás, tanulás	Occasionally	2	Occasionally	2	Frequently	1	Rarely	3	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Rarely	3	Accurate;Cheap;OnlineCriteria	NA	Definitely	Information;Respond	NA	DefYes	NA	Likely	2	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	NA	AlreadyDo	3	AlreadyDo	3	VeryLikely	1	Likely	2	AlreadyDo	3	Likely	2	Likely	2	AlreadyDo	3	Likely	2	Unlikely	4	NA	Diagnose;PersonalAdvice;WorseMemory	NA	Expensive;NoInfo;NotHelp	NA	Checkup;GP;MobileApp	NA	Yes	1	Yes	1	Yes	1	No	2	No	2	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	61-70	4	Hungary	107	Female	1	GradSchool	5	Divorced	4	Pensioned	Yes	Average	Average	Yes	Yes
116413	8135958	Consent_Yes_hu	Rarely	Strong	2	Moderate	3	Strong	2	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	VeryStrong	1	Important	2	VeryImportant	1	Important	2	VeryImportant	1	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Schizophrenia;Stroke	Rarely	3	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Tanulás	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Cheap;SocialSecurity	NA	Probably	Information;Respond	NA	DefYes	NA	Likely	2	DefYes	1	DefYes	1	Likely	2	DefYes	1	NA	AlreadyDo	3	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	VeryLikely	1	Likely	2	AlreadyDo	3	AlreadyDo	3	Likely	2	Jógázás	WorseMemory	NA	NotHelp	NA	GP;SupportFamily	NA	Unknown	3	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Hungary	107	Female	1	GradSchool	5	DomesticPartner	3	Employed	No	Average	AboveAverage	No	Yes
116413	8135351	Consent_Yes_hu	Frequently	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	Important	2	Important	2	VeryImportant	1	VeryImportant	1	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Depression;Hypertension;Migraine;Parkinson;Schizophrenia	Never	4	Rarely	3	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Rarely	3	Never	4	Rarely	3	Occasionally	2	Frequently	1	olvasás	Frequently	1	Frequently	1	NA	NA	Frequently	1	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	Frequently	1	Cheap;NoPain;SocialSecurity	NA	Definitely	LearnRisk;Respond	NA	DefYes	NA	NA	NA	NA	NA	DefYes	1	NA	NA	DefYes	1	amit megjelöltem	NA	NA	NA	NA	Likely	2	NA	NA	NA	NA	NA	NA	VeryLikely	1	NA	NA	NA	NA	NA	NA	még többet olvasnák,tudományos dolgokat	Affordable;ImpactKnown;WorseMemory	NA	OtherMotivationNoChange	anyagi dolgok	GP;MobileApp;OtherAssistance	ismét anyagi	Yes	1	NA	NA	Yes	1	Yes	1	Yes	1	NA	NA	GreatExtent	1	Neutral	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	71-80	5	Hungary	107	Female	1	HighSchool	3	Single	1	Pensioned	Yes	Average	Average	Yes	Yes
116413	8132584	Consent_Yes_hu	Occasionally	Moderate	3	Moderate	3	Strong	2	Moderate	3	Strong	2	Moderate	3	Strong	2	Strong	2	Strong	2	Moderate	3	Strong	2	Important	2	Important	2	Important	2	VeryImportant	1	Important	2	Important	2	Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Keresztrejtvény fejtés	Occasionally	2	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Accurate;Cheap;Quick	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	NA	DefYes	1	NA	NA	NA	NA	DefYes	1	NA	Unlikely	4	VeryLikely	1	Likely	2	Likely	2	Unlikely	4	Likely	2	Unlikely	4	AlreadyDo	3	Likely	2	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	StartNoFun	NA	GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	No	61-70	4	Hungary	107	Female	1	GradSchool	5	DomesticPartner	3	Pensioned	No	AboveAverage	Average	Yes	Yes
116413	8130278	Consent_Yes_hu	Frequently	Moderate	3	Moderate	3	Strong	2	Moderate	3	Strong	2	Strong	2	VeryStrong	1	Moderate	3	Strong	2	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	Important	2	ModImportant	3	Important	2	VeryImportant	1	Addiction;Alzheimer;Bipolar;Cancer;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Frequently	1	Frequently	1	ismeretanyagok elsajátitása,kersztrejtvény,himzés.	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Accurate;Cheap;NoPain	NA	Probably	Information;Prepare	NA	DefYes	NA	Unlikely	3	DefYes	1	Likely	2	DefYes	1	Likely	2	NA	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	AlreadyDo	3	AlreadyDo	3	NA	NA	NA	FamilySupport;ImpactKnown;WorseMemory	NA	Alone;NoMotivation;NotHelp	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	No	41-60	3	Hungary	107	Female	1	HighSchool	3	DomesticPartner	3	Employed	Yes	Average	Average	No	Yes
116413	8127032	Consent_Yes_hu	Rarely	Strong	2	Weak	4	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Rarely	3	Frequently	1	Frequently	1	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Olvasás,rejtvény,IQ játékok	NA	NA	Frequently	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Frequently	1	NA	NA	Accurate;Cheap;Quick	NA	Definitely	Information;Respond	NA	DefYes	NA	Likely	2	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Még több agytorna	FamilySupport;ImpactKnown;PersonalAdvice	NA	Expensive;NotHelp	NA	Checkup;GP;GroupSupport;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	No	61-70	4	Hungary	107	Female	1	GradSchool	5	Widowed	5	Employed;Pensioned	Yes	Average	BelowAverage	Yes	Yes
116413	8125443	Consent_Yes_hu	Frequently	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	Important	2	Important	2	VeryImportant	1	VeryImportant	1	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Depression;Parkinson;Schizophrenia	Rarely	3	Occasionally	2	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Rarely	3	Occasionally	2	Frequently	1	Occasionally	2	Memoriterek,  fejszámolás	Rarely	3	Occasionally	2	Occasionally	2	Never	4	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Occasionally	2	Quick	NA	Definitely	Information	NA	DefYes	NA	Likely	2	Likely	2	DefYes	1	NA	NA	DefYes	1	NA	Likely	2	VeryLikely	1	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	Likely	2	VeryLikely	1	NA	NA	NA	Diagnose;WorseMemory	NA	GiveupHobby;NoMotivation;StartNoFun	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	No	61-70	4	Hungary	107	Female	1	GradSchool	5	DomesticPartner	3	Pensioned	Yes	Average	Average	No	Yes
116413	8119054	Consent_Yes_hu	Rarely	VeryStrong	1	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Diabetes;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Rarely	3	Frequently	1	Occasionally	2	Never	4	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	csak kellemes eseményeket idézek vissza	Rarely	3	Occasionally	2	Frequently	1	Never	4	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	OnlineCriteria	NA	Probably	Information;LearnRisk	NA	DefNot	NA	DefYes	1	DefYes	1	Likely	2	DefYes	1	DefYes	1	remegve aggódnék	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;WorseMemory	NA	OtherMotivationNoChange	semmi, belefognék	Checkup;GP	NA	NA	NA	Yes	1	NA	NA	NA	NA	NA	NA	NA	NA	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	Hungary	107	Female	1	GradSchool	5	Widowed	5	Employed	Yes	Average	Average	No	No
116413	8118216	Consent_Yes_hu	Occasionally	Strong	2	Moderate	3	VeryStrong	1	NA	NA	VeryStrong	1	Strong	2	VeryStrong	1	Moderate	3	Strong	2	Strong	2	Strong	2	VeryImportant	1	VeryImportant	1	Important	2	NA	NA	ModImportant	3	VeryImportant	1	Alzheimer;Bipolar;Diabetes;Hypertension;Migraine;Schizophrenia;Stroke	Never	4	Occasionally	2	Frequently	1	Frequently	1	Never	4	NA	NA	Frequently	1	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Idegennyelv tanulàsa, rejtvènyfejtès	Frequently	1	Frequently	1	Frequently	1	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Frequently	1	NoPain;Quick;SocialSecurity	NA	Probably	Information;Respond	NA	DefYes	NA	Unlikely	3	Likely	2	DefYes	1	Unlikely	3	DefYes	1	Neurològus vèlemènyèt kikèrnèm, utàsitàsit betartanàm	Likely	2	AlreadyDo	3	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	Likely	2	AlreadyDo	3	AlreadyDo	3	NA	NA	Kiràndulàs csalàddal, baràtokkal	PersonalAdvice	NA	Expensive;NoInfo;NotHelp	NA	GP;GroupSupport	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	NotatAll	3	NotatAll	3	No	41-60	3	Hungary	107	Female	1	HighSchool	3	Single	1	Employed	Yes	Average	Average	No	Yes
116413	8115537	Consent_Yes_hu	Rarely	Moderate	3	Weak	4	Moderate	3	Moderate	3	Strong	2	Strong	2	Moderate	3	Weak	4	Moderate	3	Moderate	3	VeryStrong	1	Important	2	Important	2	Important	2	Important	2	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Depression;Schizophrenia;Stroke	Rarely	3	Rarely	3	Rarely	3	Frequently	1	Rarely	3	Frequently	1	Frequently	1	Never	4	Occasionally	2	Frequently	1	Frequently	1	NA	Rarely	3	Rarely	3	NA	NA	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Accurate;OnlineCriteria;SocialSecurity	NA	Definitely	Prepare;Respond	NA	DefYes	NA	Likely	2	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;ImpactKnown;PersonalAdvice	NA	GiveupHobby;StartNoFun	NA	GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	61-70	4	Hungary	107	Female	1	HighSchool	3	Divorced	4	Employed	No	Average	BelowAverage	Yes	No
116413	8114598	Consent_Yes_hu	Never	Strong	2	Moderate	3	Strong	2	Moderate	3	Moderate	3	VeryStrong	1	Strong	2	Strong	2	Strong	2	VeryStrong	1	VeryStrong	1	Important	2	VeryImportant	1	ModImportant	3	ModImportant	3	ModImportant	3	ModImportant	3	Addiction;Alzheimer;Bipolar;Diabetes;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Never	4	Frequently	1	Never	4	Occasionally	2	Zenélés, memória fejlesztése	Frequently	1	Frequently	1	Frequently	1	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Accurate;Cheap;NoPain	NA	Probably	Respond	NA	ProbablyYes	NA	DefYes	1	Likely	2	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	VeryLikely	1	AlreadyDo	3	VeryLikely	1	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	Likely	2	Kiköltöznék a városból	Diagnose;ImpactKnown;WorseMemory	NA	NoInfo;NotHelp	NA	GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	Neutral	2	NotatAll	3	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	26-40	2	Hungary	107	Female	1	GradSchool	5	Single	1	Employed	No	Average	Excellent	No	No
116413	8113150	Consent_Yes_hu	Occasionally	Strong	2	Strong	2	Strong	2	Weak	4	VeryStrong	1	Strong	2	Strong	2	Moderate	3	Moderate	3	VeryStrong	1	Moderate	3	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Alzheimer;Anxiety;Depression;Diabetes;Parkinson;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Never	4	Frequently	1	Occasionally	2	Frequently	1	Szellemi tevékenyseg, olvasás, könyvekről, filmekről beszélgetés	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Accurate;OnlineCriteria;SocialSecurity	NA	Definitely	Information;Prepare	NA	ProbablyYes	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	Táplálkozasi támogatást tervezném	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	VeryLikely	1	Beszélgető, olvasóköröket keresnék	Diagnose;ImpactKnown;PersonalAdvice	NA	GiveupHobby;NoInfo;NoMotivation	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	NotatAll	3	NotatAll	3	No	61-70	4	Hungary	107	Female	1	GradSchool	5	DomesticPartner	3	Stay-at-home	No	Average	Average	Yes	Yes
